disc_number,duration_ms,explicit,track_number,track_popularity,track_id,track_name,audio_features.danceability,audio_features.energy,audio_features.key,audio_features.loudness,audio_features.mode,audio_features.speechiness,audio_features.acousticness,audio_features.instrumentalness,audio_features.liveness,audio_features.valence,audio_features.tempo,audio_features.id,audio_features.time_signature,artist_id,artist_name,artist_popularity,album_id,album_name,album_release_date,album_total_tracks
1,220600,False,45,33,7txpzmA69zyk50K3ZyZSzC,Starlight,0.649,0.777,9.0,-5.797,1,0.0391,0.0192,0.000487,0.234,0.616,126.014,7txpzmA69zyk50K3ZyZSzC,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,195706,False,46,36,3qGLcmO0XnnrcpAQGZwTvA,I Know Places,0.602,0.755,0.0,-4.991,1,0.071,0.245,0,0.178,0.495,159.965,3qGLcmO0XnnrcpAQGZwTvA,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,212600,False,1,60,,Welcome To New York,0.789,0.634,7.0,-4.762,1,0.0323,0.0348,1.64e-06,0.302,0.658,116.992,3nRmDz7qGCvsMS30rGGY0x,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
1,231826,False,2,89,1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,0.76,0.703,5.0,-5.412,1,0.054,0.103,0,0.0913,0.57,95.997,1u8c2t2Cy7UBoG4ArRcF5g,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
1,231000,False,3,88,0ug5NqcwcFR2xrfTkc7k8e,Style,0.588,0.791,7.0,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,0ug5NqcwcFR2xrfTkc7k8e,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
1,235800,False,4,70,0qUnBLZ8bJqUNEeQgayL9t,Out Of The Woods,0.553,0.841,7.0,-6.937,1,0.0396,0.000743,1.19e-05,0.341,0.338,92.008,0qUnBLZ8bJqUNEeQgayL9t,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
1,193293,False,5,60,,All You Had To Do Was Stay,0.605,0.725,5.0,-5.729,1,0.0323,0.00201,2.02e-05,0.101,0.539,96.97,6aLOekfwbytwWvQftxTEF0,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
1,219200,False,6,85,0cqRj7pUJDkTCEsJkx8snD,Shake It Off,0.647,0.8,7.0,-5.384,1,0.165,0.0647,0,0.334,0.942,160.078,0cqRj7pUJDkTCEsJkx8snD,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
1,207440,False,7,64,5gRYrtvyVyaCRvLt56OfuV,I Wish You Would,0.653,0.893,0.0,-5.966,1,0.0538,0.0158,4.95e-05,0.102,0.513,118.035,5gRYrtvyVyaCRvLt56OfuV,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
1,211933,False,8,61,,Bad Blood,0.646,0.794,7.0,-6.104,1,0.19,0.0885,6.16e-06,0.201,0.287,170.216,2NlmmAjGYrrjAp0MED5rGx,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
1,220440,False,9,61,4A4A6dwl5DqdqrZaEtKGPR,Wildest Dreams,0.55,0.688,8.0,-7.416,1,0.0897,0.0692,0.00144,0.106,0.465,139.997,4A4A6dwl5DqdqrZaEtKGPR,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
1,247533,False,10,66,0fM9dEhUFV4MHDuJgrcfOv,How You Get The Girl,0.765,0.656,5.0,-6.112,1,0.0504,0.00364,0.00868,0.0918,0.545,119.997,0fM9dEhUFV4MHDuJgrcfOv,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
1,250093,False,11,60,4L560fic5PaTuCFm6CviKa,This Love,0.481,0.435,4.0,-8.795,1,0.0321,0.678,0,0.0928,0.107,143.95,4L560fic5PaTuCFm6CviKa,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
1,195706,False,12,62,6EwNJz8CuVsrsLvXprJ20Q,I Know Places,0.602,0.755,0.0,-4.991,1,0.071,0.245,0,0.178,0.495,159.965,6EwNJz8CuVsrsLvXprJ20Q,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
1,271000,False,13,66,1NmVZsG18CzCAtw7rnV3yA,Clean,0.815,0.377,4.0,-7.754,1,0.0346,0.232,0,0.1,0.211,103.97,1NmVZsG18CzCAtw7rnV3yA,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
1,245560,False,14,67,6RvRzl1YJTDnUvdOtV21IK,Wonderland,0.422,0.692,3.0,-5.447,1,0.0549,0.0493,2.57e-05,0.177,0.197,184.014,6RvRzl1YJTDnUvdOtV21IK,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
1,267106,False,15,66,2KrOAg6FftbjgSKdd2a4rS,You Are In Love,0.474,0.48,2.0,-8.894,1,0.0622,0.707,0.000108,0.0903,0.319,170.109,2KrOAg6FftbjgSKdd2a4rS,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
1,230466,False,16,73,0qAIiGFKLdV1xpNlEhjpq8,New Romantics,0.633,0.889,5.0,-5.87,1,0.0715,0.00463,0.000458,0.0658,0.584,121.956,0qAIiGFKLdV1xpNlEhjpq8,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
1,216333,False,17,0,4FoV729rw7IhoKlMZW5K5V,,0.592,0.128,9.0,-17.932,0,0.589,0.829,0,0.527,0.15,78.828,4FoV729rw7IhoKlMZW5K5V,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
1,-107133,False,18,0,4eTXfpHxhxVofrBUjAhPMg,I Wish You Would - Voice Memo,0.781,0.357,0.0,-16.394,1,0.912,0.717,0,0.185,0.645,118.317,4eTXfpHxhxVofrBUjAhPMg,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
1,131186,False,19,0,4e6QU4gpfZj9xxcK856RgG,Blank Space - Voice Memo,0.675,0.234,5.0,-15.064,0,0.721,0.801,0,0.657,0.578,127.296,4e6QU4gpfZj9xxcK856RgG,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
1,212600,False,1,68,10nqz67NQWWa7XPq7ycihi,Welcome To New York,0.793,0.634,7.0,-4.807,1,0.0324,0.038,1.76e-06,0.304,0.615,117.023,10nqz67NQWWa7XPq7ycihi,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,5fy0X0JmZRZnVa2UEicIOl,1989,2014-01-01,13
1,231826,False,2,66,2ls70nUDfjzm1lSRDuKxmw,Blank Space,0.752,0.678,5.0,-5.421,1,0.0646,0.085,1.64e-06,0.13,0.583,96.009,2ls70nUDfjzm1lSRDuKxmw,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,5fy0X0JmZRZnVa2UEicIOl,1989,2014-01-01,13
1,231000,False,3,64,71PmZqBXH0RUETqxpwlV0w,,0.598,0.786,2.0,-5.572,1,0.0382,0.00256,0.00143,0.117,0.456,95.021,71PmZqBXH0RUETqxpwlV0w,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,5fy0X0JmZRZnVa2UEicIOl,1989,2014-01-01,13
1,235800,False,4,55,7EpVQjqtKygiwJIASxMWNg,Out Of The Woods,0.552,0.841,7.0,-6.938,1,0.0372,0.00103,1.23e-05,0.337,0.342,91.993,7EpVQjqtKygiwJIASxMWNg,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,5fy0X0JmZRZnVa2UEicIOl,1989,2014-01-01,13
1,193293,False,5,64,4NNolUeL5m2ju7kf8pdg6H,All You Had To Do Was Stay,0.602,0.735,5.0,-5.778,1,0.0337,0.00196,4.77e-05,0.105,0.472,96.969,4NNolUeL5m2ju7kf8pdg6H,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,5fy0X0JmZRZnVa2UEicIOl,1989,2014-01-01,13
1,219200,False,6,61,1kKlhuQE0HXp1IwBRpaH2P,Shake It Off,0.648,0.785,7.0,-5.414,1,0.165,0.0561,0,0.148,0.943,160.02,1kKlhuQE0HXp1IwBRpaH2P,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,5fy0X0JmZRZnVa2UEicIOl,1989,2014-01-01,13
1,207440,False,7,51,5RVJ6VKfwtosA5Q1qeHdjF,I Wish You Would,0.649,0.898,0.0,-5.963,1,0.0511,0.016,9.9e-05,0.109,0.503,118.027,5RVJ6VKfwtosA5Q1qeHdjF,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,5fy0X0JmZRZnVa2UEicIOl,1989,2014-01-01,13
1,211933,False,8,79,0TvQLMecTE8utzoNmvXRbK,,0.652,0.802,7.0,-6.114,1,0.181,0.0871,6.45e-06,0.148,0.295,170.157,0TvQLMecTE8utzoNmvXRbK,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,5fy0X0JmZRZnVa2UEicIOl,1989,2014-01-01,13
1,220440,False,9,81,3fVnlF4pGqWI9flVENcT28,Wildest Dreams,0.553,0.664,8.0,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,3fVnlF4pGqWI9flVENcT28,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,5fy0X0JmZRZnVa2UEicIOl,1989,2014-01-01,13
1,247533,False,10,52,5Z9ocF6ng0m2haHnKtHwTp,How You Get The Girl,0.764,0.659,5.0,-6.136,1,0.0492,0.00463,0.00458,0.0915,0.525,119.982,5Z9ocF6ng0m2haHnKtHwTp,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,5fy0X0JmZRZnVa2UEicIOl,1989,2014-01-01,13
1,250093,False,11,51,7lTxQZVXlvIX7Z3szSy8Sh,This Love,0.485,0.459,4.0,-8.768,1,0.0337,0.635,0,0.101,0.0858,71.981,7lTxQZVXlvIX7Z3szSy8Sh,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,5fy0X0JmZRZnVa2UEicIOl,1989,2014-01-01,13
1,195706,False,12,52,6Ck9WerfsyvC4v4AylUoDp,I Know Places,0.595,0.763,0.0,-4.991,1,0.0661,0.231,0,0.2,0.507,159.959,6Ck9WerfsyvC4v4AylUoDp,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,5fy0X0JmZRZnVa2UEicIOl,1989,2014-01-01,13
1,271000,False,13,51,2k43eySbfpDVx0PrO99UI8,Clean,0.81,0.38,4.0,-7.755,1,0.035,0.242,0,0.113,0.211,103.981,2k43eySbfpDVx0PrO99UI8,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,5fy0X0JmZRZnVa2UEicIOl,1989,2014-01-01,13
1,295720,False,1,50,0b16LTzby1YRVd2nq2Z0fw,State Of Grace,0.588,0.825,4.0,-5.882,1,0.0328,0.000197,0.00138,0.0884,0.397,129.968,0b16LTzby1YRVd2nq2Z0fw,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,-223093,False,2,59,7gJtmLyPTwKzhGzMBXtuXH,,0.602,0.896,1.0,-4.267,0,0.0437,0.0773,8.87e-05,0.0911,0.641,124.978,7gJtmLyPTwKzhGzMBXtuXH,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,242760,False,3,48,7nECwCDHS1JvQbrmuorZIH,Treacherous,0.704,0.621,2.0,-8.086,1,0.0334,0.101,4.3e-06,0.14,0.395,109.995,7nECwCDHS1JvQbrmuorZIH,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,219720,False,4,64,3lKZf71jeNi14udIFPJ29V,I Knew You Were Trouble.,0.622,0.469,3.0,-6.798,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,3lKZf71jeNi14udIFPJ29V,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,329160,False,5,65,6GNRkaWUB0Lwc19SdkTgx8,All Too Well,0.602,0.609,0.0,-7.803,1,0.0243,0.0382,0.0002,0.128,0.337,93.06,6GNRkaWUB0Lwc19SdkTgx8,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,232120,False,6,63,3WC5CVAahvn98hiseoIvbw,22,0.661,0.729,7.0,-6.561,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987,3WC5CVAahvn98hiseoIvbw,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,244560,False,7,49,1eyqSYBCTane4rl4vc6PWJ,I Almost Do,0.567,0.481,4.0,-7.357,1,0.027,0.0173,4.13e-05,0.182,0.233,145.865,1eyqSYBCTane4rl4vc6PWJ,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,193146,False,8,63,6kISMRfweKSvgHR0urMQFG,We Are Never Ever Getting Back Together,0.628,0.676,7.0,-5.911,1,0.0916,0.00957,2.65e-05,0.121,0.75,85.984,6kISMRfweKSvgHR0urMQFG,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,205853,False,9,51,0F2S1QlnMaOfmNHIgmES3k,Stay Stay Stay,0.729,0.748,0.0,-6.67,1,0.0245,0.307,1.29e-06,0.0962,0.928,99.981,0F2S1QlnMaOfmNHIgmES3k,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,299013,False,10,51,2Tz4JnXZOcjcp8fWfMjBBk,The Last Time,0.505,0.443,2.0,-7.039,1,0.0276,0.035,3.15e-06,0.0906,0.123,94.069,2Tz4JnXZOcjcp8fWfMjBBk,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,202960,False,11,47,3KmYVOuK2eG7LGP7qQ8DLR,Holy Ground,0.627,0.816,4.0,-6.698,1,0.0774,0.0162,0.00208,0.0965,0.648,157.043,3KmYVOuK2eG7LGP7qQ8DLR,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,284866,False,12,46,70e9zuv2pJc7ON1OUAJ1zl,Sad Beautiful Tragic,0.624,0.34,7.0,-12.411,1,0.029,0.632,0.0337,0.0805,0.261,129.987,70e9zuv2pJc7ON1OUAJ1zl,3.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,240266,False,13,46,5VQLMrWhailAhErKNUSnv1,The Lucky One,0.706,0.499,4.0,-7.675,1,0.0369,0.0371,0,0.132,0.545,117.937,5VQLMrWhailAhErKNUSnv1,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,10,False,14,56,5PjfMmF06QtxTPZBZHdhoZ,Everything Has Changed,0.624,0.458,6.0,-6.755,1,0.0287,0.36,3.89e-06,0.311,0.436,80.016,5PjfMmF06QtxTPZBZHdhoZ,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,220600,False,15,47,1gL4vMhDV3RgJQmDuY5HK1,Starlight,0.649,0.777,9.0,-5.804,1,0.0406,0.0213,0.000335,0.21,0.587,126.018,1gL4vMhDV3RgJQmDuY5HK1,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,239426,False,16,50,1yG491M3fRfowMdGN5pey4,Begin Again,0.53,0.526,7.0,-8.349,1,0.0263,0.199,3.52e-06,0.14,0.323,79.025,1yG491M3fRfowMdGN5pey4,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,286613,False,17,44,4qTAwKJQ68gmnrnfPD3vlO,The Moment I Knew,0.619,0.506,7.0,-7.327,1,0.0315,0.187,1.47e-05,0.101,0.274,126.03,4qTAwKJQ68gmnrnfPD3vlO,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,223920,False,18,48,1n8rB9AhxiAvVP1E2c3yOd,Come Back...Be Here,0.483,0.548,4.0,-6.291,1,0.0254,0.00471,2.01e-06,0.0997,0.217,79.926,1n8rB9AhxiAvVP1E2c3yOd,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,220840,False,19,43,6VFpuI0DDmbC5UyWZQ4IRY,Girl At Home,0.733,0.59,5.0,-5.86,1,0.0284,0.272,0,0.134,0.633,125.048,6VFpuI0DDmbC5UyWZQ4IRY,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,240266,False,20,40,7skiELMb9SiQCcBpsExIJf,Treacherous - Original Demo Recording,0.828,0.64,2.0,-8.248,1,0.0355,0.175,6.14e-05,0.0991,0.519,109.993,7skiELMb9SiQCcBpsExIJf,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,227080,False,21,42,2OghnlGqZZsFzHjG0CSE9l,Red - Original Demo Recording,0.678,0.902,1.0,-4.659,0,0.0358,0.113,0.000235,0.0705,0.637,124.998,2OghnlGqZZsFzHjG0CSE9l,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,323080,False,22,43,5mfDBWY7ncZFm7ykmFTG4i,State Of Grace - Acoustic,0.626,0.118,7.0,-15.91,1,0.0305,0.664,0.000169,0.127,0.0682,105.597,5mfDBWY7ncZFm7ykmFTG4i,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),2012-10-22,22
1,336826,False,1,49,1aBJNc2thaKyh5THWzIqHX,Sparks Fly - Live/2011,0.455,0.783,5.0,-5.184,1,0.0393,0.00917,0,0.918,0.298,114.981,1aBJNc2thaKyh5THWzIqHX,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6fyR4wBPwLHKcRtxgd4sGh,,2010-10-25,16
1,259279,False,2,47,7yndkPYP6YQQLBpPsizDfh,Mine - Live/2011,0.496,0.852,7.0,-4.775,1,0.0373,0.00233,0,0.554,0.442,120.969,7yndkPYP6YQQLBpPsizDfh,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6fyR4wBPwLHKcRtxgd4sGh,,2010-10-25,16
1,290520,False,3,48,72GIZuUXo14oyrS0si3Rgc,The Story Of Us - Live,,0.908,9.0,-5.156,1,0.0651,,0,0.815,0.472,139.813,72GIZuUXo14oyrS0si3Rgc,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6fyR4wBPwLHKcRtxgd4sGh,,2010-10-25,16
1,1000,False,4,47,7mFiEij8AXPUZB7aKLbUlQ,Mean - Live/2011,0.429,0.915,4.0,-4.373,1,0.069,0.154,0,0.693,0.432,,7mFiEij8AXPUZB7aKLbUlQ,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6fyR4wBPwLHKcRtxgd4sGh,,2010-10-25,16
1,245973,False,5,47,68QyrSzpnoU04AAhE5z8lj,Ours - Live/2011,0.421,0.355,0.0,-10.21,1,0.0298,0.715,0,0.867,0.267,77.769,68QyrSzpnoU04AAhE5z8lj,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6fyR4wBPwLHKcRtxgd4sGh,,2010-10-25,16
1,362826,False,6,54,,Back To December/Apologize/You're Not Sorry - Live/2011/Medley,0.374,0.516,2.0,-8.745,1,0.0294,0.155,0,0.795,0.171,142.057,1IsquhJFJ0qcFZI7FeAEuN,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6fyR4wBPwLHKcRtxgd4sGh,,2010-10-25,16
1,344573,False,7,49,6505MLhnqTDDg4tjoUz2Wp,Better Than Revenge - Live/2011,0.445,0.887,11.0,-5.629,0,0.0768,0.00306,2.67e-05,0.931,0.386,145.954,6505MLhnqTDDg4tjoUz2Wp,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6fyR4wBPwLHKcRtxgd4sGh,,2010-10-25,16
1,248146,False,8,47,3QFB14MOUf3imlyISNmrbT,Speak Now - Live/2011,0.615,0.694,7.0,-5.251,1,0.0318,0.0636,1.28e-06,0.83,0.373,118.876,3QFB14MOUf3imlyISNmrbT,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6fyR4wBPwLHKcRtxgd4sGh,,2010-10-25,16
1,369066,False,9,47,6hH37tyeRdyan1mAppmVor,Last Kiss - Live/2011,0.427,0.395,0.0,-12.551,1,0.0291,0.205,8.73e-06,0.701,0.188,79.517,6hH37tyeRdyan1mAppmVor,3.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6fyR4wBPwLHKcRtxgd4sGh,,2010-10-25,16
1,315173,False,10,53,0BSmbCIY36iw04azzJ3S0S,Drops Of Jupiter - Live/2011,0.374,0.504,2.0,-8.407,1,0.0392,0.806,0,0.76,0.27,109.025,0BSmbCIY36iw04azzJ3S0S,5.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6fyR4wBPwLHKcRtxgd4sGh,,2010-10-25,16
1,189146,False,11,49,6KF9xd2hBLuexrmBX4vUWD,Bette Davis Eyes - Live/2011,0.327,0.488,6.0,-9.287,1,0.0322,0.713,0,0.837,0.363,104.46,6KF9xd2hBLuexrmBX4vUWD,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6fyR4wBPwLHKcRtxgd4sGh,,2010-10-25,16
1,83253,False,12,50,4KB3zBArZ1rHRExilzycaV,I Want You Back - Live/2011,0.536,0.512,6.0,-6.794,1,0.0341,0.794,0.000122,0.497,0.249,97.397,4KB3zBArZ1rHRExilzycaV,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6fyR4wBPwLHKcRtxgd4sGh,,2010-10-25,16
1,404680,False,13,48,4DbI1rr4IQ2bc8nejy9ttd,Dear John - Live/2011,0.521,0.386,4.0,-8.784,1,0.0301,0.0157,0,0.884,0.138,119.518,4DbI1rr4IQ2bc8nejy9ttd,3.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6fyR4wBPwLHKcRtxgd4sGh,,2010-10-25,16
1,389213,False,14,49,,Enchanted - Live/2011,0.34,0.663,8.0,-5.597,1,0.0331,0.0747,2.34e-06,0.563,0.214,163.678,3lm4L3pPL32PFy74dR17OR,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6fyR4wBPwLHKcRtxgd4sGh,,2010-10-25,16
1,292426,False,15,48,6znB7YZhMJT2B83zfbiyLq,Haunted - Live/2011,0.338,0.818,5.0,-7.495,1,0.0496,0.0245,0,0.889,0.177,162.157,6znB7YZhMJT2B83zfbiyLq,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6fyR4wBPwLHKcRtxgd4sGh,,2010-10-25,16
1,376466,False,16,48,5QkzyLUb4ggojNDp8G2OxX,Long Live - Live/2011,0.544,0.728,7.0,-5.838,1,0.0282,0.0053,0,0.865,0.204,101.939,5QkzyLUb4ggojNDp8G2OxX,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6fyR4wBPwLHKcRtxgd4sGh,,2010-10-25,16
1,230546,False,1,49,,Mine - POP Mix,0.696,0.768,7.0,-3.863,1,0.0308,0.00461,1.21e-06,0.101,0.692,121.05,0GxW5K0qzrq7L1jwSY5OmY,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6Ar2o9KCqcyYF9J0aQP3au,Speak Now,2010-10-25,14
1,260946,False,2,59,46NGAvL695VnbcSeTmQWmM,Sparks Fly,0.608,0.785,5.0,-2.976,1,0.0311,0.0387,0,0.158,0.376,114.985,46NGAvL695VnbcSeTmQWmM,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6Ar2o9KCqcyYF9J0aQP3au,Speak Now,2010-10-25,14
1,293040,False,3,70,5l6GqSxplqnZbLg0LTPQeG,Back To December,0.517,0.606,2.0,-5.797,1,0.0289,0.0202,0,0.324,0.296,141.929,5l6GqSxplqnZbLg0LTPQeG,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6Ar2o9KCqcyYF9J0aQP3au,Speak Now,2010-10-25,14
1,240773,False,4,59,7dXKdjpOaH2iwfFKmUj7aq,Speak Now,0.708,0.601,7.0,-3.75,1,0.0306,0.101,0,0.0979,0.742,118.962,7dXKdjpOaH2iwfFKmUj7aq,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6Ar2o9KCqcyYF9J0aQP3au,Speak Now,2010-10-25,14
1,403933,False,5,54,3K2es3gElMRJ3qvmPW442g,Dear John,0.583,0.468,4.0,-5.378,1,0.0278,0.183,1.65e-06,0.111,0.126,119.375,3K2es3gElMRJ3qvmPW442g,3.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6Ar2o9KCqcyYF9J0aQP3au,Speak Now,2010-10-25,14
1,237746,False,6,56,0KztjtD3ytzgYjUKIVfBnW,Mean,0.57,0.747,4.0,-3.978,1,0.0426,0.445,0,0.219,0.808,164.004,0KztjtD3ytzgYjUKIVfBnW,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6Ar2o9KCqcyYF9J0aQP3au,Speak Now,2010-10-25,14
